scenario,cluster_count,cluster_size,sample_size,epsilon,replicate,method,effect,truth,estimate,error,fit_success,iterations,gradient_norm,coefficient_norm
complex,200,8,1600,0.5,99,design_ht,direct_high,0.1616022877,0.1365113027,-0.025090985,True,0,0,0
complex,200,8,1600,0.5,99,design_ht,spillover_control,0.110137319,0.02779111962,-0.08234619942,True,0,0,0
complex,200,8,1600,0.5,99,design_ht,spillover_treated,0.1731328632,-0.002026049385,-0.1751589126,True,0,0,0
complex,200,8,1600,0.5,99,doi_nonprivate_generic,direct_low,0.09860674353,0.09628755726,-0.002319186275,True,60,0.0105368759,4.540472311
complex,200,8,1600,0.5,99,doi_nonprivate_generic,direct_high,0.1616022877,0.1573897414,-0.004212546302,True,60,0.0105368759,4.540472311
complex,200,8,1600,0.5,99,doi_nonprivate_generic,spillover_control,0.110137319,0.1141052233,0.003967904214,True,60,0.0105368759,4.540472311
complex,200,8,1600,0.5,99,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1752074074,0.002074544187,True,60,0.0105368759,4.540472311
complex,200,8,1600,0.5,99,doi_private_generic,direct_low,0.09860674353,0.1076989049,0.009092161327,True,50,0.001087734352,4.195491506
complex,200,8,1600,0.5,99,doi_private_generic,direct_high,0.1616022877,0.1463904671,-0.01521182055,True,50,0.001087734352,4.195491506
complex,200,8,1600,0.5,99,doi_private_generic,spillover_control,0.110137319,0.04476775777,-0.06536956127,True,50,0.001087734352,4.195491506
complex,200,8,1600,0.5,99,doi_private_generic,spillover_treated,0.1731328632,0.08345932003,-0.08967354315,True,50,0.001087734352,4.195491506
complex,200,8,1600,0.5,99,doi_private_no_interference,direct_low,0.09860674353,0.1926184786,0.09401173509,True,9,6.830444252e-05,1.869881621
complex,200,8,1600,0.5,99,doi_private_no_interference,direct_high,0.1616022877,0.1926184786,0.03101619095,True,9,6.830444252e-05,1.869881621
complex,200,8,1600,0.5,99,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,9,6.830444252e-05,1.869881621
complex,200,8,1600,0.5,99,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,9,6.830444252e-05,1.869881621
complex,200,8,1600,1,99,design_ht,direct_low,0.09860674353,0.02147801581,-0.07712872772,True,0,0,0
complex,200,8,1600,1,99,design_ht,direct_high,0.1616022877,0.1670993763,0.005497088587,True,0,0,0
complex,200,8,1600,1,99,design_ht,spillover_control,0.110137319,0.001601559993,-0.108535759,True,0,0,0
complex,200,8,1600,1,99,design_ht,spillover_treated,0.1731328632,0.1472229204,-0.02590994274,True,0,0,0
complex,200,8,1600,1,99,doi_nonprivate_generic,direct_low,0.09860674353,0.09628755726,-0.002319186275,True,60,0.0105368759,4.540472311
complex,200,8,1600,1,99,doi_nonprivate_generic,direct_high,0.1616022877,0.1573897414,-0.004212546302,True,60,0.0105368759,4.540472311
complex,200,8,1600,1,99,doi_nonprivate_generic,spillover_control,0.110137319,0.1141052233,0.003967904214,True,60,0.0105368759,4.540472311
complex,200,8,1600,1,99,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1752074074,0.002074544187,True,60,0.0105368759,4.540472311
complex,200,8,1600,1,99,doi_private_generic,direct_low,0.09860674353,0.03972545771,-0.05888128582,True,66,0.001956282603,8.193084098
complex,200,8,1600,1,99,doi_private_generic,direct_high,0.1616022877,0.1655894321,0.003987144437,True,66,0.001956282603,8.193084098
complex,200,8,1600,1,99,doi_private_generic,spillover_control,0.110137319,0.0706961582,-0.03944116084,True,66,0.001956282603,8.193084098
complex,200,8,1600,1,99,doi_private_generic,spillover_treated,0.1731328632,0.1965601326,0.02342726942,True,66,0.001956282603,8.193084098
complex,200,8,1600,1,99,doi_private_no_interference,direct_low,0.09860674353,0.1776031282,0.07899638463,True,9,2.164476511e-06,1.58573484
complex,200,8,1600,1,99,doi_private_no_interference,direct_high,0.1616022877,0.1776031282,0.01600084049,True,9,2.164476511e-06,1.58573484
complex,200,8,1600,1,99,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,9,2.164476511e-06,1.58573484
complex,200,8,1600,1,99,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,9,2.164476511e-06,1.58573484
complex,200,8,1600,2,99,design_ht,direct_low,0.09860674353,0.1097548523,0.0111481088,True,0,0,0
complex,200,8,1600,2,99,design_ht,direct_high,0.1616022877,0.1396594108,-0.02194287687,True,0,0,0
complex,200,8,1600,2,99,design_ht,spillover_control,0.110137319,0.0386677934,-0.07146952564,True,0,0,0
complex,200,8,1600,2,99,design_ht,spillover_treated,0.1731328632,0.06857235187,-0.1045605113,True,0,0,0
complex,200,8,1600,2,99,doi_nonprivate_generic,direct_low,0.09860674353,0.09628755726,-0.002319186275,True,60,0.0105368759,4.540472311
complex,200,8,1600,2,99,doi_nonprivate_generic,direct_high,0.1616022877,0.1573897414,-0.004212546302,True,60,0.0105368759,4.540472311
complex,200,8,1600,2,99,doi_nonprivate_generic,spillover_control,0.110137319,0.1141052233,0.003967904214,True,60,0.0105368759,4.540472311
complex,200,8,1600,2,99,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1752074074,0.002074544187,True,60,0.0105368759,4.540472311
complex,200,8,1600,2,99,doi_private_generic,direct_low,0.09860674353,0.07342233465,-0.02518440888,True,65,0.002065320149,5.846698756
complex,200,8,1600,2,99,doi_private_generic,direct_high,0.1616022877,0.1661717604,0.004569472695,True,65,0.002065320149,5.846698756
complex,200,8,1600,2,99,doi_private_generic,spillover_control,0.110137319,0.08711972017,-0.02301759887,True,65,0.002065320149,5.846698756
complex,200,8,1600,2,99,doi_private_generic,spillover_treated,0.1731328632,0.1798691459,0.006736282705,True,65,0.002065320149,5.846698756
complex,200,8,1600,2,99,doi_private_no_interference,direct_low,0.09860674353,0.1944184821,0.09581173857,True,9,8.129011377e-05,1.391863099
complex,200,8,1600,2,99,doi_private_no_interference,direct_high,0.1616022877,0.1944184821,0.03281619442,True,9,8.129011377e-05,1.391863099
complex,200,8,1600,2,99,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,9,8.129011377e-05,1.391863099
complex,200,8,1600,2,99,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,9,8.129011377e-05,1.391863099
complex,200,8,1600,0.5,100,design_ht,direct_low,0.09860674353,0.09035271817,-0.008254025357,True,0,0,0
complex,200,8,1600,0.5,100,design_ht,direct_high,0.1616022877,0.3428099574,0.1812076697,True,0,0,0
complex,200,8,1600,0.5,100,design_ht,spillover_control,0.110137319,0.01589728183,-0.09424003721,True,0,0,0
complex,200,8,1600,0.5,100,design_ht,spillover_treated,0.1731328632,0.2683545211,0.09522165789,True,0,0,0
complex,200,8,1600,0.5,100,doi_nonprivate_generic,direct_low,0.09860674353,0.09792404202,-0.0006827015119,True,72,0.005511669366,4.590144207
complex,200,8,1600,0.5,100,doi_nonprivate_generic,direct_high,0.1616022877,0.1576568312,-0.003945456425,True,72,0.005511669366,4.590144207
complex,200,8,1600,0.5,100,doi_nonprivate_generic,spillover_control,0.110137319,0.1160712138,0.005933894756,True,72,0.005511669366,4.590144207
complex,200,8,1600,0.5,100,doi_nonprivate_generic,spillover_treated,0.1731328632,0.175804003,0.002671139843,True,72,0.005511669366,4.590144207
complex,200,8,1600,0.5,100,doi_private_generic,direct_low,0.09860674353,0.2217459087,0.1231391652,True,47,0.002392742926,2.929147198
complex,200,8,1600,0.5,100,doi_private_generic,direct_high,0.1616022877,0.3200981692,0.1584958815,True,47,0.002392742926,2.929147198
complex,200,8,1600,0.5,100,doi_private_generic,spillover_control,0.110137319,-0.1285036893,-0.2386410083,True,47,0.002392742926,2.929147198
complex,200,8,1600,0.5,100,doi_private_generic,spillover_treated,0.1731328632,-0.03015142879,-0.203284292,True,47,0.002392742926,2.929147198
complex,200,8,1600,0.5,100,doi_private_no_interference,direct_low,0.09860674353,0.2250027774,0.1263960338,True,10,9.350734799e-06,1.237065395
complex,200,8,1600,0.5,100,doi_private_no_interference,direct_high,0.1616022877,0.2250027774,0.0634004897,True,10,9.350734799e-06,1.237065395
complex,200,8,1600,0.5,100,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,10,9.350734799e-06,1.237065395
complex,200,8,1600,0.5,100,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,10,9.350734799e-06,1.237065395
complex,200,8,1600,1,100,design_ht,direct_low,0.09860674353,0.07848473394,-0.02012200959,True,0,0,0
complex,200,8,1600,1,100,design_ht,direct_high,0.1616022877,0.0790733986,-0.08252888908,True,0,0,0
complex,200,8,1600,1,100,design_ht,spillover_control,0.110137319,0.3523582781,0.2422209591,True,0,0,0
complex,200,8,1600,1,100,design_ht,spillover_treated,0.1731328632,0.3529469428,0.1798140796,True,0,0,0
complex,200,8,1600,1,100,doi_nonprivate_generic,direct_low,0.09860674353,0.09792404202,-0.0006827015119,True,72,0.005511669366,4.590144207
complex,200,8,1600,1,100,doi_nonprivate_generic,direct_high,0.1616022877,0.1576568312,-0.003945456425,True,72,0.005511669366,4.590144207
complex,200,8,1600,1,100,doi_nonprivate_generic,spillover_control,0.110137319,0.1160712138,0.005933894756,True,72,0.005511669366,4.590144207
complex,200,8,1600,1,100,doi_nonprivate_generic,spillover_treated,0.1731328632,0.175804003,0.002671139843,True,72,0.005511669366,4.590144207
complex,200,8,1600,1,100,doi_private_generic,direct_low,0.09860674353,0.1328186078,0.03421186425,True,76,0.005406033947,3.226086339
complex,200,8,1600,1,100,doi_private_generic,direct_high,0.1616022877,0.1148000363,-0.04680225133,True,76,0.005406033947,3.226086339
complex,200,8,1600,1,100,doi_private_generic,spillover_control,0.110137319,0.1717692016,0.06163188255,True,76,0.005406033947,3.226086339
complex,200,8,1600,1,100,doi_private_generic,spillover_treated,0.1731328632,0.1537506302,-0.01938223303,True,76,0.005406033947,3.226086339
complex,200,8,1600,1,100,doi_private_no_interference,direct_low,0.09860674353,0.2196597842,0.1210530407,True,10,7.923922296e-05,1.775672693
complex,200,8,1600,1,100,doi_private_no_interference,direct_high,0.1616022877,0.2196597842,0.05805749654,True,10,7.923922296e-05,1.775672693
complex,200,8,1600,1,100,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,10,7.923922296e-05,1.775672693
complex,200,8,1600,1,100,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,10,7.923922296e-05,1.775672693
complex,200,8,1600,2,100,design_ht,direct_low,0.09860674353,0.01154852901,-0.08705821452,True,0,0,0
complex,200,8,1600,2,100,design_ht,direct_high,0.1616022877,0.2036944105,0.04209212278,True,0,0,0
complex,200,8,1600,2,100,design_ht,spillover_control,0.110137319,0.2588308817,0.1486935626,True,0,0,0
complex,200,8,1600,2,100,design_ht,spillover_treated,0.1731328632,0.4509767631,0.2778438999,True,0,0,0
complex,200,8,1600,2,100,doi_nonprivate_generic,direct_low,0.09860674353,0.09792404202,-0.0006827015119,True,72,0.005511669366,4.590144207
complex,200,8,1600,2,100,doi_nonprivate_generic,direct_high,0.1616022877,0.1576568312,-0.003945456425,True,72,0.005511669366,4.590144207
complex,200,8,1600,2,100,doi_nonprivate_generic,spillover_control,0.110137319,0.1160712138,0.005933894756,True,72,0.005511669366,4.590144207
complex,200,8,1600,2,100,doi_nonprivate_generic,spillover_treated,0.1731328632,0.175804003,0.002671139843,True,72,0.005511669366,4.590144207
complex,200,8,1600,2,100,doi_private_generic,direct_low,0.09860674353,0.1094364429,0.01082969932,True,86,0.001782949642,4.106030762
complex,200,8,1600,2,100,doi_private_generic,direct_high,0.1616022877,0.1506216983,-0.01098058935,True,86,0.001782949642,4.106030762
complex,200,8,1600,2,100,doi_private_generic,spillover_control,0.110137319,0.1634517906,0.05331447156,True,86,0.001782949642,4.106030762
complex,200,8,1600,2,100,doi_private_generic,spillover_treated,0.1731328632,0.2046370461,0.03150418289,True,86,0.001782949642,4.106030762
complex,200,8,1600,2,100,doi_private_no_interference,direct_low,0.09860674353,0.2475126805,0.148905937,True,11,5.560305163e-05,1.618877183
complex,200,8,1600,2,100,doi_private_no_interference,direct_high,0.1616022877,0.2475126805,0.08591039287,True,11,5.560305163e-05,1.618877183
complex,200,8,1600,2,100,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,11,5.560305163e-05,1.618877183
complex,200,8,1600,2,100,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,11,5.560305163e-05,1.618877183
complex,200,8,1600,0.5,101,design_ht,direct_low,0.09860674353,0.08254669008,-0.01606005345,True,0,0,0
complex,200,8,1600,0.5,101,design_ht,direct_high,0.1616022877,0.1732268167,0.01162452905,True,0,0,0
complex,200,8,1600,0.5,101,design_ht,spillover_control,0.110137319,-0.1114497041,-0.2215870232,True,0,0,0
complex,200,8,1600,0.5,101,design_ht,spillover_treated,0.1731328632,-0.02076957748,-0.1939024407,True,0,0,0
complex,200,8,1600,0.5,101,doi_nonprivate_generic,direct_low,0.09860674353,0.09603879987,-0.002567943666,True,68,0.003000693933,4.583895055
complex,200,8,1600,0.5,101,doi_nonprivate_generic,direct_high,0.1616022877,0.1551356258,-0.006466661899,True,68,0.003000693933,4.583895055
complex,200,8,1600,0.5,101,doi_nonprivate_generic,spillover_control,0.110137319,0.1182486771,0.008111358077,True,68,0.003000693933,4.583895055
complex,200,8,1600,0.5,101,doi_nonprivate_generic,spillover_treated,0.1731328632,0.177345503,0.004212639844,True,68,0.003000693933,4.583895055
complex,200,8,1600,0.5,101,doi_private_generic,direct_low,0.09860674353,0.1263487342,0.02774199063,True,47,0.003555426744,6.011213631
complex,200,8,1600,0.5,101,doi_private_generic,direct_high,0.1616022877,0.1809028981,0.01930061046,True,47,0.003555426744,6.011213631
complex,200,8,1600,0.5,101,doi_private_generic,spillover_control,0.110137319,-0.01131449849,-0.1214518175,True,47,0.003555426744,6.011213631
complex,200,8,1600,0.5,101,doi_private_generic,spillover_treated,0.1731328632,0.04323966549,-0.1298931977,True,47,0.003555426744,6.011213631
complex,200,8,1600,0.5,101,doi_private_no_interference,direct_low,0.09860674353,0.1560030258,0.05739628223,True,11,4.669379369e-06,3.825775956
complex,200,8,1600,0.5,101,doi_private_no_interference,direct_high,0.1616022877,0.1560030258,-0.005599261916,True,11,4.669379369e-06,3.825775956
complex,200,8,1600,0.5,101,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,11,4.669379369e-06,3.825775956
complex,200,8,1600,0.5,101,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,11,4.669379369e-06,3.825775956
complex,200,8,1600,1,101,design_ht,direct_low,0.09860674353,-0.1198782656,-0.2184850091,True,0,0,0
complex,200,8,1600,1,101,design_ht,direct_high,0.1616022877,0.1756804079,0.01407812021,True,0,0,0
complex,200,8,1600,1,101,design_ht,spillover_control,0.110137319,0.007530886045,-0.102606433,True,0,0,0
complex,200,8,1600,1,101,design_ht,spillover_treated,0.1731328632,0.3030895595,0.1299566963,True,0,0,0
complex,200,8,1600,1,101,doi_nonprivate_generic,direct_low,0.09860674353,0.09603879987,-0.002567943666,True,68,0.003000693933,4.583895055
complex,200,8,1600,1,101,doi_nonprivate_generic,direct_high,0.1616022877,0.1551356258,-0.006466661899,True,68,0.003000693933,4.583895055
complex,200,8,1600,1,101,doi_nonprivate_generic,spillover_control,0.110137319,0.1182486771,0.008111358077,True,68,0.003000693933,4.583895055
complex,200,8,1600,1,101,doi_nonprivate_generic,spillover_treated,0.1731328632,0.177345503,0.004212639844,True,68,0.003000693933,4.583895055
complex,200,8,1600,1,101,doi_private_generic,direct_low,0.09860674353,-0.05239462577,-0.1510013693,True,72,0.001262931902,3.603766515
complex,200,8,1600,1,101,doi_private_generic,direct_high,0.1616022877,0.1168261009,-0.04477618678,True,72,0.001262931902,3.603766515
complex,200,8,1600,1,101,doi_private_generic,spillover_control,0.110137319,0.08729120695,-0.02284611209,True,72,0.001262931902,3.603766515
complex,200,8,1600,1,101,doi_private_generic,spillover_treated,0.1731328632,0.2565119336,0.08337907043,True,72,0.001262931902,3.603766515
complex,200,8,1600,1,101,doi_private_no_interference,direct_low,0.09860674353,0.1338681056,0.03526136209,True,10,1.889770528e-06,1.658523288
complex,200,8,1600,1,101,doi_private_no_interference,direct_high,0.1616022877,0.1338681056,-0.02773418205,True,10,1.889770528e-06,1.658523288
complex,200,8,1600,1,101,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,10,1.889770528e-06,1.658523288
complex,200,8,1600,1,101,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,10,1.889770528e-06,1.658523288
complex,200,8,1600,2,101,design_ht,direct_low,0.09860674353,0.2423763221,0.1437695785,True,0,0,0
complex,200,8,1600,2,101,design_ht,direct_high,0.1616022877,0.2427294101,0.08112712244,True,0,0,0
complex,200,8,1600,2,101,design_ht,spillover_control,0.110137319,0.05422514664,-0.0559121724,True,0,0,0
complex,200,8,1600,2,101,design_ht,spillover_treated,0.1731328632,0.05457823469,-0.1185546285,True,0,0,0
complex,200,8,1600,2,101,doi_nonprivate_generic,direct_low,0.09860674353,0.09603879987,-0.002567943666,True,68,0.003000693933,4.583895055
complex,200,8,1600,2,101,doi_nonprivate_generic,direct_high,0.1616022877,0.1551356258,-0.006466661899,True,68,0.003000693933,4.583895055
complex,200,8,1600,2,101,doi_nonprivate_generic,spillover_control,0.110137319,0.1182486771,0.008111358077,True,68,0.003000693933,4.583895055
complex,200,8,1600,2,101,doi_nonprivate_generic,spillover_treated,0.1731328632,0.177345503,0.004212639844,True,68,0.003000693933,4.583895055
complex,200,8,1600,2,101,doi_private_generic,direct_low,0.09860674353,0.2135677707,0.1149610272,True,59,0.001307663842,2.621470752
complex,200,8,1600,2,101,doi_private_generic,direct_high,0.1616022877,0.2500473714,0.08844508372,True,59,0.001307663842,2.621470752
